id,name,logo,country,league_name,league_id,year
529,Barcelona,https://media.api-sports.io/football/teams/529.png,Spain,La liga,140,2015.0
530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,Spain,La liga,140,2015.0
531,Athletic Club,https://media.api-sports.io/football/teams/531.png,Spain,La liga,140,2015.0
532,Valencia,https://media.api-sports.io/football/teams/532.png,Spain,La liga,140,2015.0
533,Villarreal,https://media.api-sports.io/football/teams/533.png,Spain,La liga,140,2015.0
534,Las Palmas,https://media.api-sports.io/football/teams/534.png,Spain,La liga,140,2015.0
535,Malaga,https://media.api-sports.io/football/teams/535.png,Spain,La liga,140,2015.0
536,Sevilla,https://media.api-sports.io/football/teams/536.png,Spain,La liga,140,2015.0
538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,Spain,La liga,140,2015.0
539,Levante,https://media.api-sports.io/football/teams/539.png,Spain,La liga,140,2015.0
540,Espanyol,https://media.api-sports.io/football/teams/540.png,Spain,La liga,140,2015.0
541,Real Madrid,https://media.api-sports.io/football/teams/541.png,Spain,La liga,140,2015.0
543,Real Betis,https://media.api-sports.io/football/teams/543.png,Spain,La liga,140,2015.0
544,Deportivo La Coruna,https://media.api-sports.io/football/teams/544.png,Spain,La liga,140,2015.0
545,Eibar,https://media.api-sports.io/football/teams/545.png,Spain,La liga,140,2015.0
546,Getafe,https://media.api-sports.io/football/teams/546.png,Spain,La liga,140,2015.0
548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,Spain,La liga,140,2015.0
715,Granada CF,https://media.api-sports.io/football/teams/715.png,Spain,La liga,140,2015.0
728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,Spain,La liga,140,2015.0
731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,Spain,La liga,140,2015.0
33,Manchester United,https://media.api-sports.io/football/teams/33.png,England,Premier League,39,2015.0
34,Newcastle,https://media.api-sports.io/football/teams/34.png,England,Premier League,39,2015.0
35,Bournemouth,https://media.api-sports.io/football/teams/35.png,England,Premier League,39,2015.0
38,Watford,https://media.api-sports.io/football/teams/38.png,England,Premier League,39,2015.0
40,Liverpool,https://media.api-sports.io/football/teams/40.png,England,Premier League,39,2015.0
41,Southampton,https://media.api-sports.io/football/teams/41.png,England,Premier League,39,2015.0
42,Arsenal,https://media.api-sports.io/football/teams/42.png,England,Premier League,39,2015.0
45,Everton,https://media.api-sports.io/football/teams/45.png,England,Premier League,39,2015.0
46,Leicester,https://media.api-sports.io/football/teams/46.png,England,Premier League,39,2015.0
47,Tottenham,https://media.api-sports.io/football/teams/47.png,England,Premier League,39,2015.0
48,West Ham,https://media.api-sports.io/football/teams/48.png,England,Premier League,39,2015.0
49,Chelsea,https://media.api-sports.io/football/teams/49.png,England,Premier League,39,2015.0
50,Manchester City,https://media.api-sports.io/football/teams/50.png,England,Premier League,39,2015.0
52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,England,Premier League,39,2015.0
60,West Brom,https://media.api-sports.io/football/teams/60.png,England,Premier League,39,2015.0
66,Aston Villa,https://media.api-sports.io/football/teams/66.png,England,Premier League,39,2015.0
71,Norwich,https://media.api-sports.io/football/teams/71.png,England,Premier League,39,2015.0
75,Stoke City,https://media.api-sports.io/football/teams/75.png,England,Premier League,39,2015.0
746,Sunderland,https://media.api-sports.io/football/teams/746.png,England,Premier League,39,2015.0
157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,Germany,Bundesliga,78,2015.0
159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,Germany,Bundesliga,78,2015.0
161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,Germany,Bundesliga,78,2015.0
162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,Germany,Bundesliga,78,2015.0
163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,Germany,Bundesliga,78,2015.0
164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,Germany,Bundesliga,78,2015.0
165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,Germany,Bundesliga,78,2015.0
166,Hannover 96,https://media.api-sports.io/football/teams/166.png,Germany,Bundesliga,78,2015.0
167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,Germany,Bundesliga,78,2015.0
168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,Germany,Bundesliga,78,2015.0
169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,Germany,Bundesliga,78,2015.0
170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,Germany,Bundesliga,78,2015.0
172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,Germany,Bundesliga,78,2015.0
174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,Germany,Bundesliga,78,2015.0
175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,Germany,Bundesliga,78,2015.0
181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,Germany,Bundesliga,78,2015.0
184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,Germany,Bundesliga,78,2015.0
192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,Germany,Bundesliga,78,2015.0
487,Lazio,https://media.api-sports.io/football/teams/487.png,Italy,Serie A,135,2015.0
488,Sassuolo,https://media.api-sports.io/football/teams/488.png,Italy,Serie A,135,2015.0
489,AC Milan,https://media.api-sports.io/football/teams/489.png,Italy,Serie A,135,2015.0
491,Chievo,https://media.api-sports.io/football/teams/491.png,Italy,Serie A,135,2015.0
492,Napoli,https://media.api-sports.io/football/teams/492.png,Italy,Serie A,135,2015.0
494,Udinese,https://media.api-sports.io/football/teams/494.png,Italy,Serie A,135,2015.0
495,Genoa,https://media.api-sports.io/football/teams/495.png,Italy,Serie A,135,2015.0
496,Juventus,https://media.api-sports.io/football/teams/496.png,Italy,Serie A,135,2015.0
497,AS Roma,https://media.api-sports.io/football/teams/497.png,Italy,Serie A,135,2015.0
498,Sampdoria,https://media.api-sports.io/football/teams/498.png,Italy,Serie A,135,2015.0
499,Atalanta,https://media.api-sports.io/football/teams/499.png,Italy,Serie A,135,2015.0
500,Bologna,https://media.api-sports.io/football/teams/500.png,Italy,Serie A,135,2015.0
502,Fiorentina,https://media.api-sports.io/football/teams/502.png,Italy,Serie A,135,2015.0
503,Torino,https://media.api-sports.io/football/teams/503.png,Italy,Serie A,135,2015.0
504,Verona,https://media.api-sports.io/football/teams/504.png,Italy,Serie A,135,2015.0
505,Inter,https://media.api-sports.io/football/teams/505.png,Italy,Serie A,135,2015.0
511,Empoli,https://media.api-sports.io/football/teams/511.png,Italy,Serie A,135,2015.0
512,Frosinone,https://media.api-sports.io/football/teams/512.png,Italy,Serie A,135,2015.0
519,Carpi,https://media.api-sports.io/football/teams/519.png,Italy,Serie A,135,2015.0
522,Palermo,https://media.api-sports.io/football/teams/522.png,Italy,Serie A,135,2015.0
77,Angers,https://media.api-sports.io/football/teams/77.png,France,Ligue 1,61,2015.0
78,Bordeaux,https://media.api-sports.io/football/teams/78.png,France,Ligue 1,61,2015.0
79,Lille,https://media.api-sports.io/football/teams/79.png,France,Ligue 1,61,2015.0
80,Lyon,https://media.api-sports.io/football/teams/80.png,France,Ligue 1,61,2015.0
81,Marseille,https://media.api-sports.io/football/teams/81.png,France,Ligue 1,61,2015.0
82,Montpellier,https://media.api-sports.io/football/teams/82.png,France,Ligue 1,61,2015.0
83,Nantes,https://media.api-sports.io/football/teams/83.png,France,Ligue 1,61,2015.0
84,Nice,https://media.api-sports.io/football/teams/84.png,France,Ligue 1,61,2015.0
85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,France,Ligue 1,61,2015.0
88,Caen,https://media.api-sports.io/football/teams/88.png,France,Ligue 1,61,2015.0
90,Guingamp,https://media.api-sports.io/football/teams/90.png,France,Ligue 1,61,2015.0
91,Monaco,https://media.api-sports.io/football/teams/91.png,France,Ligue 1,61,2015.0
93,Reims,https://media.api-sports.io/football/teams/93.png,France,Ligue 1,61,2015.0
94,Rennes,https://media.api-sports.io/football/teams/94.png,France,Ligue 1,61,2015.0
96,Toulouse,https://media.api-sports.io/football/teams/96.png,France,Ligue 1,61,2015.0
97,Lorient,https://media.api-sports.io/football/teams/97.png,France,Ligue 1,61,2015.0
100,Gazelec FC Ajaccio,https://media.api-sports.io/football/teams/100.png,France,Ligue 1,61,2015.0
110,Estac Troyes,https://media.api-sports.io/football/teams/110.png,France,Ligue 1,61,2015.0
1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,France,Ligue 1,61,2015.0
1305,Bastia,https://media.api-sports.io/football/teams/1305.png,France,Ligue 1,61,2015.0
529,Barcelona,https://media.api-sports.io/football/teams/529.png,Spain,La liga,140,2016.0
530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,Spain,La liga,140,2016.0
531,Athletic Club,https://media.api-sports.io/football/teams/531.png,Spain,La liga,140,2016.0
532,Valencia,https://media.api-sports.io/football/teams/532.png,Spain,La liga,140,2016.0
533,Villarreal,https://media.api-sports.io/football/teams/533.png,Spain,La liga,140,2016.0
534,Las Palmas,https://media.api-sports.io/football/teams/534.png,Spain,La liga,140,2016.0
535,Malaga,https://media.api-sports.io/football/teams/535.png,Spain,La liga,140,2016.0
536,Sevilla,https://media.api-sports.io/football/teams/536.png,Spain,La liga,140,2016.0
537,Leganes,https://media.api-sports.io/football/teams/537.png,Spain,La liga,140,2016.0
538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,Spain,La liga,140,2016.0
540,Espanyol,https://media.api-sports.io/football/teams/540.png,Spain,La liga,140,2016.0
541,Real Madrid,https://media.api-sports.io/football/teams/541.png,Spain,La liga,140,2016.0
542,Alaves,https://media.api-sports.io/football/teams/542.png,Spain,La liga,140,2016.0
543,Real Betis,https://media.api-sports.io/football/teams/543.png,Spain,La liga,140,2016.0
544,Deportivo La Coruna,https://media.api-sports.io/football/teams/544.png,Spain,La liga,140,2016.0
545,Eibar,https://media.api-sports.io/football/teams/545.png,Spain,La liga,140,2016.0
548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,Spain,La liga,140,2016.0
715,Granada CF,https://media.api-sports.io/football/teams/715.png,Spain,La liga,140,2016.0
727,Osasuna,https://media.api-sports.io/football/teams/727.png,Spain,La liga,140,2016.0
731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,Spain,La liga,140,2016.0
33,Manchester United,https://media.api-sports.io/football/teams/33.png,England,Premier League,39,2016.0
35,Bournemouth,https://media.api-sports.io/football/teams/35.png,England,Premier League,39,2016.0
38,Watford,https://media.api-sports.io/football/teams/38.png,England,Premier League,39,2016.0
40,Liverpool,https://media.api-sports.io/football/teams/40.png,England,Premier League,39,2016.0
41,Southampton,https://media.api-sports.io/football/teams/41.png,England,Premier League,39,2016.0
42,Arsenal,https://media.api-sports.io/football/teams/42.png,England,Premier League,39,2016.0
44,Burnley,https://media.api-sports.io/football/teams/44.png,England,Premier League,39,2016.0
45,Everton,https://media.api-sports.io/football/teams/45.png,England,Premier League,39,2016.0
46,Leicester,https://media.api-sports.io/football/teams/46.png,England,Premier League,39,2016.0
47,Tottenham,https://media.api-sports.io/football/teams/47.png,England,Premier League,39,2016.0
48,West Ham,https://media.api-sports.io/football/teams/48.png,England,Premier League,39,2016.0
49,Chelsea,https://media.api-sports.io/football/teams/49.png,England,Premier League,39,2016.0
50,Manchester City,https://media.api-sports.io/football/teams/50.png,England,Premier League,39,2016.0
52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,England,Premier League,39,2016.0
60,West Brom,https://media.api-sports.io/football/teams/60.png,England,Premier League,39,2016.0
64,Hull City,https://media.api-sports.io/football/teams/64.png,England,Premier League,39,2016.0
70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,England,Premier League,39,2016.0
75,Stoke City,https://media.api-sports.io/football/teams/75.png,England,Premier League,39,2016.0
746,Sunderland,https://media.api-sports.io/football/teams/746.png,England,Premier League,39,2016.0
157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,Germany,Bundesliga,78,2016.0
159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,Germany,Bundesliga,78,2016.0
160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,Germany,Bundesliga,78,2016.0
161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,Germany,Bundesliga,78,2016.0
162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,Germany,Bundesliga,78,2016.0
163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,Germany,Bundesliga,78,2016.0
164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,Germany,Bundesliga,78,2016.0
165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,Germany,Bundesliga,78,2016.0
167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,Germany,Bundesliga,78,2016.0
168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,Germany,Bundesliga,78,2016.0
169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,Germany,Bundesliga,78,2016.0
170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,Germany,Bundesliga,78,2016.0
173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,Germany,Bundesliga,78,2016.0
174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,Germany,Bundesliga,78,2016.0
175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,Germany,Bundesliga,78,2016.0
181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,Germany,Bundesliga,78,2016.0
184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,Germany,Bundesliga,78,2016.0
192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,Germany,Bundesliga,78,2016.0
487,Lazio,https://media.api-sports.io/football/teams/487.png,Italy,Serie A,135,2016.0
488,Sassuolo,https://media.api-sports.io/football/teams/488.png,Italy,Serie A,135,2016.0
489,AC Milan,https://media.api-sports.io/football/teams/489.png,Italy,Serie A,135,2016.0
490,Cagliari,https://media.api-sports.io/football/teams/490.png,Italy,Serie A,135,2016.0
491,Chievo,https://media.api-sports.io/football/teams/491.png,Italy,Serie A,135,2016.0
492,Napoli,https://media.api-sports.io/football/teams/492.png,Italy,Serie A,135,2016.0
494,Udinese,https://media.api-sports.io/football/teams/494.png,Italy,Serie A,135,2016.0
495,Genoa,https://media.api-sports.io/football/teams/495.png,Italy,Serie A,135,2016.0
496,Juventus,https://media.api-sports.io/football/teams/496.png,Italy,Serie A,135,2016.0
497,AS Roma,https://media.api-sports.io/football/teams/497.png,Italy,Serie A,135,2016.0
498,Sampdoria,https://media.api-sports.io/football/teams/498.png,Italy,Serie A,135,2016.0
499,Atalanta,https://media.api-sports.io/football/teams/499.png,Italy,Serie A,135,2016.0
500,Bologna,https://media.api-sports.io/football/teams/500.png,Italy,Serie A,135,2016.0
501,Crotone,https://media.api-sports.io/football/teams/501.png,Italy,Serie A,135,2016.0
502,Fiorentina,https://media.api-sports.io/football/teams/502.png,Italy,Serie A,135,2016.0
503,Torino,https://media.api-sports.io/football/teams/503.png,Italy,Serie A,135,2016.0
505,Inter,https://media.api-sports.io/football/teams/505.png,Italy,Serie A,135,2016.0
511,Empoli,https://media.api-sports.io/football/teams/511.png,Italy,Serie A,135,2016.0
522,Palermo,https://media.api-sports.io/football/teams/522.png,Italy,Serie A,135,2016.0
525,Pescara,https://media.api-sports.io/football/teams/525.png,Italy,Serie A,135,2016.0
77,Angers,https://media.api-sports.io/football/teams/77.png,France,Ligue 1,61,2016.0
78,Bordeaux,https://media.api-sports.io/football/teams/78.png,France,Ligue 1,61,2016.0
79,Lille,https://media.api-sports.io/football/teams/79.png,France,Ligue 1,61,2016.0
80,Lyon,https://media.api-sports.io/football/teams/80.png,France,Ligue 1,61,2016.0
81,Marseille,https://media.api-sports.io/football/teams/81.png,France,Ligue 1,61,2016.0
82,Montpellier,https://media.api-sports.io/football/teams/82.png,France,Ligue 1,61,2016.0
83,Nantes,https://media.api-sports.io/football/teams/83.png,France,Ligue 1,61,2016.0
84,Nice,https://media.api-sports.io/football/teams/84.png,France,Ligue 1,61,2016.0
85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,France,Ligue 1,61,2016.0
88,Caen,https://media.api-sports.io/football/teams/88.png,France,Ligue 1,61,2016.0
89,Dijon,https://media.api-sports.io/football/teams/89.png,France,Ligue 1,61,2016.0
90,Guingamp,https://media.api-sports.io/football/teams/90.png,France,Ligue 1,61,2016.0
91,Monaco,https://media.api-sports.io/football/teams/91.png,France,Ligue 1,61,2016.0
94,Rennes,https://media.api-sports.io/football/teams/94.png,France,Ligue 1,61,2016.0
96,Toulouse,https://media.api-sports.io/football/teams/96.png,France,Ligue 1,61,2016.0
97,Lorient,https://media.api-sports.io/football/teams/97.png,France,Ligue 1,61,2016.0
102,Nancy,https://media.api-sports.io/football/teams/102.png,France,Ligue 1,61,2016.0
112,Metz,https://media.api-sports.io/football/teams/112.png,France,Ligue 1,61,2016.0
1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,France,Ligue 1,61,2016.0
1305,Bastia,https://media.api-sports.io/football/teams/1305.png,France,Ligue 1,61,2016.0
529,Barcelona,https://media.api-sports.io/football/teams/529.png,Spain,La liga,140,2017.0
530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,Spain,La liga,140,2017.0
531,Athletic Club,https://media.api-sports.io/football/teams/531.png,Spain,La liga,140,2017.0
532,Valencia,https://media.api-sports.io/football/teams/532.png,Spain,La liga,140,2017.0
533,Villarreal,https://media.api-sports.io/football/teams/533.png,Spain,La liga,140,2017.0
534,Las Palmas,https://media.api-sports.io/football/teams/534.png,Spain,La liga,140,2017.0
535,Malaga,https://media.api-sports.io/football/teams/535.png,Spain,La liga,140,2017.0
536,Sevilla,https://media.api-sports.io/football/teams/536.png,Spain,La liga,140,2017.0
537,Leganes,https://media.api-sports.io/football/teams/537.png,Spain,La liga,140,2017.0
538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,Spain,La liga,140,2017.0
539,Levante,https://media.api-sports.io/football/teams/539.png,Spain,La liga,140,2017.0
540,Espanyol,https://media.api-sports.io/football/teams/540.png,Spain,La liga,140,2017.0
541,Real Madrid,https://media.api-sports.io/football/teams/541.png,Spain,La liga,140,2017.0
542,Alaves,https://media.api-sports.io/football/teams/542.png,Spain,La liga,140,2017.0
543,Real Betis,https://media.api-sports.io/football/teams/543.png,Spain,La liga,140,2017.0
544,Deportivo La Coruna,https://media.api-sports.io/football/teams/544.png,Spain,La liga,140,2017.0
545,Eibar,https://media.api-sports.io/football/teams/545.png,Spain,La liga,140,2017.0
546,Getafe,https://media.api-sports.io/football/teams/546.png,Spain,La liga,140,2017.0
547,Girona,https://media.api-sports.io/football/teams/547.png,Spain,La liga,140,2017.0
548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,Spain,La liga,140,2017.0
33,Manchester United,https://media.api-sports.io/football/teams/33.png,England,Premier League,39,2017.0
34,Newcastle,https://media.api-sports.io/football/teams/34.png,England,Premier League,39,2017.0
35,Bournemouth,https://media.api-sports.io/football/teams/35.png,England,Premier League,39,2017.0
37,Huddersfield,https://media.api-sports.io/football/teams/37.png,England,Premier League,39,2017.0
38,Watford,https://media.api-sports.io/football/teams/38.png,England,Premier League,39,2017.0
40,Liverpool,https://media.api-sports.io/football/teams/40.png,England,Premier League,39,2017.0
41,Southampton,https://media.api-sports.io/football/teams/41.png,England,Premier League,39,2017.0
42,Arsenal,https://media.api-sports.io/football/teams/42.png,England,Premier League,39,2017.0
44,Burnley,https://media.api-sports.io/football/teams/44.png,England,Premier League,39,2017.0
45,Everton,https://media.api-sports.io/football/teams/45.png,England,Premier League,39,2017.0
46,Leicester,https://media.api-sports.io/football/teams/46.png,England,Premier League,39,2017.0
47,Tottenham,https://media.api-sports.io/football/teams/47.png,England,Premier League,39,2017.0
48,West Ham,https://media.api-sports.io/football/teams/48.png,England,Premier League,39,2017.0
49,Chelsea,https://media.api-sports.io/football/teams/49.png,England,Premier League,39,2017.0
50,Manchester City,https://media.api-sports.io/football/teams/50.png,England,Premier League,39,2017.0
51,Brighton,https://media.api-sports.io/football/teams/51.png,England,Premier League,39,2017.0
52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,England,Premier League,39,2017.0
60,West Brom,https://media.api-sports.io/football/teams/60.png,England,Premier League,39,2017.0
75,Stoke City,https://media.api-sports.io/football/teams/75.png,England,Premier League,39,2017.0
157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,Germany,Bundesliga,78,2017.0
159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,Germany,Bundesliga,78,2017.0
160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,Germany,Bundesliga,78,2017.0
161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,Germany,Bundesliga,78,2017.0
162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,Germany,Bundesliga,78,2017.0
163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,Germany,Bundesliga,78,2017.0
164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,Germany,Bundesliga,78,2017.0
165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,Germany,Bundesliga,78,2017.0
166,Hannover 96,https://media.api-sports.io/football/teams/166.png,Germany,Bundesliga,78,2017.0
167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,Germany,Bundesliga,78,2017.0
168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,Germany,Bundesliga,78,2017.0
169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,Germany,Bundesliga,78,2017.0
170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,Germany,Bundesliga,78,2017.0
172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,Germany,Bundesliga,78,2017.0
173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,Germany,Bundesliga,78,2017.0
174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,Germany,Bundesliga,78,2017.0
175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,Germany,Bundesliga,78,2017.0
192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,Germany,Bundesliga,78,2017.0
487,Lazio,https://media.api-sports.io/football/teams/487.png,Italy,Serie A,135,2017.0
488,Sassuolo,https://media.api-sports.io/football/teams/488.png,Italy,Serie A,135,2017.0
489,AC Milan,https://media.api-sports.io/football/teams/489.png,Italy,Serie A,135,2017.0
490,Cagliari,https://media.api-sports.io/football/teams/490.png,Italy,Serie A,135,2017.0
491,Chievo,https://media.api-sports.io/football/teams/491.png,Italy,Serie A,135,2017.0
492,Napoli,https://media.api-sports.io/football/teams/492.png,Italy,Serie A,135,2017.0
493,Spal,https://media.api-sports.io/football/teams/493.png,Italy,Serie A,135,2017.0
494,Udinese,https://media.api-sports.io/football/teams/494.png,Italy,Serie A,135,2017.0
495,Genoa,https://media.api-sports.io/football/teams/495.png,Italy,Serie A,135,2017.0
496,Juventus,https://media.api-sports.io/football/teams/496.png,Italy,Serie A,135,2017.0
497,AS Roma,https://media.api-sports.io/football/teams/497.png,Italy,Serie A,135,2017.0
498,Sampdoria,https://media.api-sports.io/football/teams/498.png,Italy,Serie A,135,2017.0
499,Atalanta,https://media.api-sports.io/football/teams/499.png,Italy,Serie A,135,2017.0
500,Bologna,https://media.api-sports.io/football/teams/500.png,Italy,Serie A,135,2017.0
501,Crotone,https://media.api-sports.io/football/teams/501.png,Italy,Serie A,135,2017.0
502,Fiorentina,https://media.api-sports.io/football/teams/502.png,Italy,Serie A,135,2017.0
503,Torino,https://media.api-sports.io/football/teams/503.png,Italy,Serie A,135,2017.0
504,Verona,https://media.api-sports.io/football/teams/504.png,Italy,Serie A,135,2017.0
505,Inter,https://media.api-sports.io/football/teams/505.png,Italy,Serie A,135,2017.0
506,Benevento,https://media.api-sports.io/football/teams/506.png,Italy,Serie A,135,2017.0
77,Angers,https://media.api-sports.io/football/teams/77.png,France,Ligue 1,61,2017.0
78,Bordeaux,https://media.api-sports.io/football/teams/78.png,France,Ligue 1,61,2017.0
79,Lille,https://media.api-sports.io/football/teams/79.png,France,Ligue 1,61,2017.0
80,Lyon,https://media.api-sports.io/football/teams/80.png,France,Ligue 1,61,2017.0
81,Marseille,https://media.api-sports.io/football/teams/81.png,France,Ligue 1,61,2017.0
82,Montpellier,https://media.api-sports.io/football/teams/82.png,France,Ligue 1,61,2017.0
83,Nantes,https://media.api-sports.io/football/teams/83.png,France,Ligue 1,61,2017.0
84,Nice,https://media.api-sports.io/football/teams/84.png,France,Ligue 1,61,2017.0
85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,France,Ligue 1,61,2017.0
87,Amiens,https://media.api-sports.io/football/teams/87.png,France,Ligue 1,61,2017.0
88,Caen,https://media.api-sports.io/football/teams/88.png,France,Ligue 1,61,2017.0
89,Dijon,https://media.api-sports.io/football/teams/89.png,France,Ligue 1,61,2017.0
90,Guingamp,https://media.api-sports.io/football/teams/90.png,France,Ligue 1,61,2017.0
91,Monaco,https://media.api-sports.io/football/teams/91.png,France,Ligue 1,61,2017.0
94,Rennes,https://media.api-sports.io/football/teams/94.png,France,Ligue 1,61,2017.0
95,Strasbourg,https://media.api-sports.io/football/teams/95.png,France,Ligue 1,61,2017.0
96,Toulouse,https://media.api-sports.io/football/teams/96.png,France,Ligue 1,61,2017.0
110,Estac Troyes,https://media.api-sports.io/football/teams/110.png,France,Ligue 1,61,2017.0
112,Metz,https://media.api-sports.io/football/teams/112.png,France,Ligue 1,61,2017.0
1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,France,Ligue 1,61,2017.0
529,Barcelona,https://media.api-sports.io/football/teams/529.png,Spain,La liga,140,2018.0
530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,Spain,La liga,140,2018.0
531,Athletic Club,https://media.api-sports.io/football/teams/531.png,Spain,La liga,140,2018.0
532,Valencia,https://media.api-sports.io/football/teams/532.png,Spain,La liga,140,2018.0
533,Villarreal,https://media.api-sports.io/football/teams/533.png,Spain,La liga,140,2018.0
536,Sevilla,https://media.api-sports.io/football/teams/536.png,Spain,La liga,140,2018.0
